backup-service.js	139	Read	P1	return ref.collection(cfg.collection).doc(cfg.docId).get({ source: 'server' })
backup-service.js	146	Read	P1	return ref.collection(cfg.collection).get({ source: 'server' })
backup-service.js	159	Read	P1	return ref.collection(cfg.collection).get({ source: 'server' })
backup-service.js	285	Listener	P1	collectRegistrationSnapshot(uid),
backup-service.js	330	Read	P1	return getDb().collection('All_Madrasas').doc(uid)
backup-service.js	331	Read	P1	.collection('BackupSnapshots').doc(backupId);
backup-service.js	352	Read	P1	var ref = backupMetaRef(uid, backupId).collection('modules').doc(key);
backup-service.js	361	Write	P1	batch.set(backupMetaRef(uid, backupId).collection('modules').doc('_complaints'),
backup-service.js	369	Write	P1	batch.set(backupMetaRef(uid, backupId).collection('modules').doc('_registration'
backup-service.js	377	Write	P1	batch.set(backupMetaRef(uid, backupId).collection('modules').doc('_attendance'),
backup-service.js	410	Read	P1	return db.collection('All_Madrasas').doc(uid).collection('BackupSnapshots')
backup-service.js	429	Read	P1	return db.collection('All_Madrasas').doc(uid).collection('BackupSnapshots')
backup-service.js	452	Read	P1	return backupMetaRef(uid, backupId).collection('modules').get()
backup-service.js	548	Read	P1	db.collection('All_Madrasas').doc(uid).collection('Registrations').doc(u.id),
backup-service.js	557	Read	P1	db.collection('All_Madrasas').doc(uid).collection('Rejected').doc(u.id),
backup-service.js	576	Read	P1	db.collection('All_Madrasas').doc(uid).collection('Attendance').doc(item.id),
backup-service.js	640	Read	P1	var root = db.collection('Platform_Backups').doc(platformId);
backup-service.js	643	Write	P1	batch.set(root.collection('modules').doc(key), {
backup-service.js	649	Write	P1	batch.set(root.collection('modules').doc('_complaints'), {
backup-service.js	654	Write	P1	batch.set(root.collection('modules').doc('_registration'), {
backup-service.js	659	Write	P1	batch.set(root.collection('modules').doc('_attendance'), {
complaints-firestore.js	23	Read	P2	return getDb().collection('All_Madrasas').doc(tenantId).collection('Complaints')
complaints-firestore.js	141	Read	P2	return db.collection('All_Madrasas').doc(tenantId).collection('Complaints')
dashboard.js	963	Read	P2	var ref = db.collection('All_Madrasas').doc(tid);
dashboard.js	971	Listener	P2	var un = ref.collection(m.col).onSnapshot(function (snap) {
department-migration.js	92	Read	P2	var base = db.collection('All_Madrasas').doc(tenantId).collection('Registrations
department-migration.js	255	Read	P2	var base = db.collection('All_Madrasas').doc(tenantId);
department-migration.js	265	Read	P2	return base.collection(colName).get().then(function (snap) {
direct-firestore.js	112	Read	P0	return db.collection('All_Madrasas').doc(tid);
direct-firestore.js	187	Write	P0	return ref.collection(collection).doc(docId).set({
direct-firestore.js	207	Read	P0	var docRef = ref.collection(collection).doc(String(id));
direct-firestore.js	229	Write	P0	batch.set(ref.collection(collection).doc(String(k)), Object.assign({}, obj[k] ||
direct-firestore.js	297	Read	P0	return ref.collection(cfg.collection).doc(cfg.docId).get({ source: 'server' }).t
direct-firestore.js	307	Read	P0	return ref.collection(cfg.collection).get({ source: 'server' }).then(function (s
direct-firestore.js	325	Read	P0	return ref.collection(cfg.collection).get({ source: 'server' }).then(function (s
